Design,fitness_value,sorted_fitness
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 1, 3], [3, 1, 3, 5, 3, 2, 2], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 2, 1], [6, 2, 4, 3, 1, 2, 5]]",8.600000000000001,10.799999999999997
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 2, 1], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 1, 2]]",5.200000000000003,10.799999999999997
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 4, 2], [3, 1, 3, 5, 3, 2, 4], [4, 1, 4, 4, 4, 4, 3], [5, 2, 3, 2, 1, 5, 2], [6, 2, 4, 3, 1, 1, 2]]",12.399999999999999,10.799999999999997
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 5, 2], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 5, 3]]",12.199999999999996,10.799999999999997
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 3, 2], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 5, 1]]",13.600000000000001,10.799999999999997
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 5, 1], [3, 1, 3, 5, 3, 4, 3], [4, 1, 4, 4, 4, 4, 2], [5, 2, 3, 2, 1, 3, 1], [6, 2, 4, 3, 1, 5, 4]]",14.200000000000003,10.799999999999997
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 4, 5], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 3, 2], [6, 2, 4, 3, 1, 5, 3]]",12.399999999999999,10.799999999999997
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 3, 1], [3, 1, 3, 5, 3, 2, 4], [4, 1, 4, 4, 4, 1, 3], [5, 2, 3, 2, 1, 4, 3], [6, 2, 4, 3, 1, 2, 3]]",11.600000000000001,10.799999999999997
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 1, 4], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 1, 2]]",8.400000000000006,10.799999999999997
"[[1, 1, 2, 2, 3, 1, 1], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 4, 3], [4, 1, 4, 4, 4, 1, 1], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 1, 3]]",6.200000000000003,10.799999999999997
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 1, 4], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 4, 5]]",13.600000000000001,10.800000000000004
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 3, 1], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 1, 5], [5, 2, 3, 2, 1, 5, 1], [6, 2, 4, 3, 1, 1, 1]]",10.400000000000006,10.800000000000004
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 3, 2], [4, 1, 4, 4, 4, 5, 5], [5, 2, 3, 2, 1, 2, 4], [6, 2, 4, 3, 1, 1, 4]]",12.0,10.800000000000004
"[[1, 1, 2, 2, 3, 2, 3], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 1, 3], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 3, 5]]",12.200000000000003,10.800000000000004
"[[1, 1, 2, 2, 3, 2, 3], [2, 3, 4, 2, 1, 4, 1], [3, 1, 3, 5, 3, 5, 3], [4, 1, 4, 4, 4, 4, 3], [5, 2, 3, 2, 1, 4, 3], [6, 2, 4, 3, 1, 2, 2]]",13.600000000000001,10.800000000000004
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 4, 2], [4, 1, 4, 4, 4, 4, 3], [5, 2, 3, 2, 1, 2, 4], [6, 2, 4, 3, 1, 3, 3]]",14.399999999999999,10.800000000000004
"[[1, 1, 2, 2, 3, 4, 2], [2, 3, 4, 2, 1, 2, 2], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 5, 4], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 2, 4]]",10.399999999999999,11.0
"[[1, 1, 2, 2, 3, 1, 5], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 3, 2], [4, 1, 4, 4, 4, 4, 4], [5, 2, 3, 2, 1, 5, 3], [6, 2, 4, 3, 1, 1, 2]]",12.800000000000004,11.0
"[[1, 1, 2, 2, 3, 2, 3], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 5, 4], [6, 2, 4, 3, 1, 5, 5]]",14.799999999999997,11.0
"[[1, 1, 2, 2, 3, 5, 5], [2, 3, 4, 2, 1, 1, 2], [3, 1, 3, 5, 3, 5, 3], [4, 1, 4, 4, 4, 4, 5], [5, 2, 3, 2, 1, 2, 3], [6, 2, 4, 3, 1, 3, 3]]",15.399999999999999,11.0
"[[1, 1, 2, 2, 3, 4, 2], [2, 3, 4, 2, 1, 5, 2], [3, 1, 3, 5, 3, 3, 5], [4, 1, 4, 4, 4, 1, 5], [5, 2, 3, 2, 1, 3, 1], [6, 2, 4, 3, 1, 5, 3]]",14.800000000000004,11.0
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 1, 1], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 4, 5], [6, 2, 4, 3, 1, 1, 4]]",9.200000000000003,11.0
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 2, 2], [3, 1, 3, 5, 3, 3, 5], [4, 1, 4, 4, 4, 3, 2], [5, 2, 3, 2, 1, 3, 4], [6, 2, 4, 3, 1, 5, 4]]",13.399999999999999,11.0
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 2, 2], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 4, 3], [6, 2, 4, 3, 1, 5, 1]]",14.600000000000001,11.0
"[[1, 1, 2, 2, 3, 5, 1], [2, 3, 4, 2, 1, 4, 2], [3, 1, 3, 5, 3, 3, 4], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 1, 5], [6, 2, 4, 3, 1, 2, 1]]",12.600000000000001,11.0
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 5, 1], [3, 1, 3, 5, 3, 2, 5], [4, 1, 4, 4, 4, 3, 1], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 2, 5]]",14.200000000000003,11.0
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 2, 3], [3, 1, 3, 5, 3, 5, 3], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 5, 3], [6, 2, 4, 3, 1, 5, 4]]",15.599999999999994,11.0
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 4, 5], [3, 1, 3, 5, 3, 2, 5], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 4, 1]]",11.800000000000004,11.0
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 3, 4], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 5, 2]]",14.200000000000003,11.0
"[[1, 1, 2, 2, 3, 5, 2], [2, 3, 4, 2, 1, 3, 5], [3, 1, 3, 5, 3, 1, 2], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 2, 3], [6, 2, 4, 3, 1, 5, 5]]",14.800000000000004,11.0
"[[1, 1, 2, 2, 3, 5, 5], [2, 3, 4, 2, 1, 3, 4], [3, 1, 3, 5, 3, 3, 2], [4, 1, 4, 4, 4, 2, 1], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 2, 1]]",12.0,11.0
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 2, 2], [3, 1, 3, 5, 3, 2, 3], [4, 1, 4, 4, 4, 1, 3], [5, 2, 3, 2, 1, 2, 2], [6, 2, 4, 3, 1, 3, 5]]",8.800000000000004,11.0
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 3, 1], [3, 1, 3, 5, 3, 2, 4], [4, 1, 4, 4, 4, 4, 3], [5, 2, 3, 2, 1, 3, 4], [6, 2, 4, 3, 1, 5, 1]]",14.200000000000003,11.0
"[[1, 1, 2, 2, 3, 1, 5], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 5, 3], [5, 2, 3, 2, 1, 2, 1], [6, 2, 4, 3, 1, 4, 3]]",12.800000000000004,11.0
"[[1, 1, 2, 2, 3, 2, 5], [2, 3, 4, 2, 1, 4, 5], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 3, 3], [5, 2, 3, 2, 1, 3, 4], [6, 2, 4, 3, 1, 2, 2]]",13.600000000000001,11.0
"[[1, 1, 2, 2, 3, 2, 4], [2, 3, 4, 2, 1, 4, 1], [3, 1, 3, 5, 3, 1, 4], [4, 1, 4, 4, 4, 3, 1], [5, 2, 3, 2, 1, 2, 4], [6, 2, 4, 3, 1, 1, 5]]",10.399999999999999,11.0
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 5, 4], [5, 2, 3, 2, 1, 4, 5], [6, 2, 4, 3, 1, 1, 3]]",17.200000000000003,11.0
"[[1, 1, 2, 2, 3, 2, 1], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 1, 4], [4, 1, 4, 4, 4, 1, 3], [5, 2, 3, 2, 1, 2, 5], [6, 2, 4, 3, 1, 5, 4]]",13.400000000000006,11.199999999999996
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 1, 4], [3, 1, 3, 5, 3, 4, 1], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 5, 4], [6, 2, 4, 3, 1, 2, 4]]",12.0,11.199999999999996
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 5, 3], [5, 2, 3, 2, 1, 5, 5], [6, 2, 4, 3, 1, 2, 4]]",13.600000000000001,11.200000000000003
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 2, 5], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 5, 2], [5, 2, 3, 2, 1, 3, 3], [6, 2, 4, 3, 1, 3, 5]]",13.600000000000001,11.200000000000003
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 2, 4], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 5, 1], [6, 2, 4, 3, 1, 1, 5]]",13.200000000000003,11.200000000000003
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 5, 3], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 5, 3], [5, 2, 3, 2, 1, 5, 4], [6, 2, 4, 3, 1, 4, 1]]",14.600000000000001,11.200000000000003
"[[1, 1, 2, 2, 3, 2, 5], [2, 3, 4, 2, 1, 5, 1], [3, 1, 3, 5, 3, 2, 2], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 5, 4], [6, 2, 4, 3, 1, 2, 5]]",13.399999999999999,11.200000000000003
"[[1, 1, 2, 2, 3, 2, 3], [2, 3, 4, 2, 1, 4, 1], [3, 1, 3, 5, 3, 1, 3], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 2, 5], [6, 2, 4, 3, 1, 5, 5]]",12.399999999999999,11.200000000000003
"[[1, 1, 2, 2, 3, 4, 1], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 4, 2], [4, 1, 4, 4, 4, 1, 5], [5, 2, 3, 2, 1, 2, 2], [6, 2, 4, 3, 1, 1, 2]]",9.799999999999997,11.200000000000003
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 3, 5], [3, 1, 3, 5, 3, 3, 5], [4, 1, 4, 4, 4, 5, 2], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 4, 2]]",13.799999999999997,11.200000000000003
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 2, 5], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 4, 3], [6, 2, 4, 3, 1, 1, 3]]",9.800000000000004,11.200000000000003
"[[1, 1, 2, 2, 3, 4, 2], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 1, 3], [5, 2, 3, 2, 1, 5, 2], [6, 2, 4, 3, 1, 1, 2]]",14.200000000000003,11.200000000000003
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 3, 4], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 1, 1]]",6.200000000000003,11.200000000000003
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 1, 2], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 2, 2], [6, 2, 4, 3, 1, 2, 1]]",9.399999999999999,11.200000000000003
"[[1, 1, 2, 2, 3, 5, 3], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 1, 2], [4, 1, 4, 4, 4, 1, 3], [5, 2, 3, 2, 1, 1, 5], [6, 2, 4, 3, 1, 5, 1]]",11.0,11.200000000000003
"[[1, 1, 2, 2, 3, 2, 2], [2, 3, 4, 2, 1, 4, 4], [3, 1, 3, 5, 3, 5, 1], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 5, 1]]",12.800000000000004,11.200000000000003
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 1, 2], [4, 1, 4, 4, 4, 4, 4], [5, 2, 3, 2, 1, 2, 3], [6, 2, 4, 3, 1, 1, 4]]",9.400000000000006,11.200000000000003
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 2, 3], [4, 1, 4, 4, 4, 5, 3], [5, 2, 3, 2, 1, 5, 3], [6, 2, 4, 3, 1, 1, 5]]",15.600000000000001,11.200000000000003
"[[1, 1, 2, 2, 3, 1, 1], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 3, 4], [4, 1, 4, 4, 4, 4, 3], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 5, 5]]",12.0,11.200000000000003
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 1, 2], [4, 1, 4, 4, 4, 1, 5], [5, 2, 3, 2, 1, 1, 5], [6, 2, 4, 3, 1, 5, 4]]",13.800000000000004,11.399999999999999
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 4, 5], [3, 1, 3, 5, 3, 4, 1], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 2, 3], [6, 2, 4, 3, 1, 2, 1]]",12.400000000000006,11.399999999999999
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 5, 2], [3, 1, 3, 5, 3, 5, 1], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 2, 5], [6, 2, 4, 3, 1, 4, 1]]",13.200000000000003,11.399999999999999
"[[1, 1, 2, 2, 3, 3, 4], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 3, 3], [5, 2, 3, 2, 1, 2, 2], [6, 2, 4, 3, 1, 3, 2]]",12.0,11.399999999999999
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 1, 3], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 3, 2], [6, 2, 4, 3, 1, 3, 2]]",5.799999999999997,11.399999999999999
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 1, 1], [3, 1, 3, 5, 3, 1, 4], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 1, 2], [6, 2, 4, 3, 1, 3, 2]]",8.600000000000001,11.399999999999999
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 5, 3], [3, 1, 3, 5, 3, 3, 5], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 5, 1], [6, 2, 4, 3, 1, 4, 1]]",13.800000000000004,11.399999999999999
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 4, 3], [3, 1, 3, 5, 3, 1, 3], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 5, 2], [6, 2, 4, 3, 1, 2, 1]]",9.399999999999999,11.399999999999999
"[[1, 1, 2, 2, 3, 3, 4], [2, 3, 4, 2, 1, 5, 3], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 2, 1], [5, 2, 3, 2, 1, 1, 5], [6, 2, 4, 3, 1, 5, 1]]",14.200000000000003,11.399999999999999
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 2, 5], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 5, 2], [5, 2, 3, 2, 1, 3, 3], [6, 2, 4, 3, 1, 3, 5]]",13.600000000000001,11.399999999999999
"[[1, 1, 2, 2, 3, 3, 2], [2, 3, 4, 2, 1, 4, 2], [3, 1, 3, 5, 3, 3, 2], [4, 1, 4, 4, 4, 1, 2], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 1, 2]]",8.0,11.399999999999999
"[[1, 1, 2, 2, 3, 5, 4], [2, 3, 4, 2, 1, 3, 5], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 3, 2], [5, 2, 3, 2, 1, 3, 4], [6, 2, 4, 3, 1, 1, 4]]",12.600000000000001,11.399999999999999
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 2, 3], [4, 1, 4, 4, 4, 4, 4], [5, 2, 3, 2, 1, 4, 4], [6, 2, 4, 3, 1, 3, 4]]",13.200000000000003,11.399999999999999
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 3, 4], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 3, 3], [5, 2, 3, 2, 1, 1, 4], [6, 2, 4, 3, 1, 5, 5]]",14.599999999999994,11.399999999999999
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 1, 1], [3, 1, 3, 5, 3, 3, 1], [4, 1, 4, 4, 4, 2, 3], [5, 2, 3, 2, 1, 5, 3], [6, 2, 4, 3, 1, 3, 1]]",9.200000000000003,11.399999999999999
"[[1, 1, 2, 2, 3, 2, 4], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 4, 3], [4, 1, 4, 4, 4, 4, 1], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 4, 5]]",12.0,11.399999999999999
"[[1, 1, 2, 2, 3, 2, 4], [2, 3, 4, 2, 1, 3, 2], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 3, 4], [5, 2, 3, 2, 1, 2, 1], [6, 2, 4, 3, 1, 2, 3]]",9.399999999999999,11.400000000000006
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 4, 1], [4, 1, 4, 4, 4, 5, 1], [5, 2, 3, 2, 1, 3, 4], [6, 2, 4, 3, 1, 2, 2]]",13.200000000000003,11.400000000000006
"[[1, 1, 2, 2, 3, 1, 4], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 1, 3], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 5, 2], [6, 2, 4, 3, 1, 5, 2]]",13.399999999999999,11.400000000000006
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 4, 4], [4, 1, 4, 4, 4, 3, 1], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 3, 3]]",8.600000000000001,11.400000000000006
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 1, 5], [3, 1, 3, 5, 3, 5, 4], [4, 1, 4, 4, 4, 1, 5], [5, 2, 3, 2, 1, 2, 5], [6, 2, 4, 3, 1, 4, 4]]",16.0,11.400000000000006
"[[1, 1, 2, 2, 3, 3, 4], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 3, 1], [4, 1, 4, 4, 4, 3, 5], [5, 2, 3, 2, 1, 5, 1], [6, 2, 4, 3, 1, 4, 1]]",13.600000000000001,11.599999999999994
"[[1, 1, 2, 2, 3, 5, 1], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 3, 1], [4, 1, 4, 4, 4, 2, 4], [5, 2, 3, 2, 1, 5, 2], [6, 2, 4, 3, 1, 5, 1]]",15.600000000000001,11.599999999999994
"[[1, 1, 2, 2, 3, 2, 3], [2, 3, 4, 2, 1, 3, 4], [3, 1, 3, 5, 3, 2, 5], [4, 1, 4, 4, 4, 3, 2], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 4, 2]]",12.599999999999994,11.599999999999994
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 5, 4], [3, 1, 3, 5, 3, 2, 5], [4, 1, 4, 4, 4, 2, 5], [5, 2, 3, 2, 1, 4, 5], [6, 2, 4, 3, 1, 4, 2]]",18.0,11.599999999999994
"[[1, 1, 2, 2, 3, 1, 3], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 5, 5], [5, 2, 3, 2, 1, 3, 3], [6, 2, 4, 3, 1, 4, 1]]",12.0,11.600000000000001
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 2, 1], [3, 1, 3, 5, 3, 2, 4], [4, 1, 4, 4, 4, 2, 1], [5, 2, 3, 2, 1, 4, 1], [6, 2, 4, 3, 1, 1, 4]]",10.0,11.600000000000001
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 1, 1], [5, 2, 3, 2, 1, 3, 1], [6, 2, 4, 3, 1, 3, 2]]",13.399999999999999,11.600000000000001
"[[1, 1, 2, 2, 3, 1, 2], [2, 3, 4, 2, 1, 3, 5], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 2, 1], [5, 2, 3, 2, 1, 5, 5], [6, 2, 4, 3, 1, 1, 5]]",13.200000000000003,11.600000000000001
"[[1, 1, 2, 2, 3, 4, 5], [2, 3, 4, 2, 1, 2, 4], [3, 1, 3, 5, 3, 4, 5], [4, 1, 4, 4, 4, 5, 3], [5, 2, 3, 2, 1, 5, 1], [6, 2, 4, 3, 1, 2, 2]]",16.200000000000003,11.600000000000001
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 5, 1], [4, 1, 4, 4, 4, 1, 4], [5, 2, 3, 2, 1, 1, 3], [6, 2, 4, 3, 1, 1, 4]]",13.600000000000001,11.600000000000001
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 3, 5], [3, 1, 3, 5, 3, 1, 1], [4, 1, 4, 4, 4, 4, 4], [5, 2, 3, 2, 1, 1, 1], [6, 2, 4, 3, 1, 3, 3]]",10.0,11.600000000000001
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 3, 5], [3, 1, 3, 5, 3, 4, 1], [4, 1, 4, 4, 4, 4, 4], [5, 2, 3, 2, 1, 3, 2], [6, 2, 4, 3, 1, 5, 3]]",14.600000000000001,11.600000000000001
"[[1, 1, 2, 2, 3, 2, 5], [2, 3, 4, 2, 1, 4, 5], [3, 1, 3, 5, 3, 5, 2], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 4, 5], [6, 2, 4, 3, 1, 3, 5]]",16.6,11.600000000000001
"[[1, 1, 2, 2, 3, 2, 1], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 3, 4], [4, 1, 4, 4, 4, 1, 3], [5, 2, 3, 2, 1, 5, 5], [6, 2, 4, 3, 1, 4, 4]]",13.799999999999997,11.600000000000001
"[[1, 1, 2, 2, 3, 3, 1], [2, 3, 4, 2, 1, 4, 2], [3, 1, 3, 5, 3, 2, 1], [4, 1, 4, 4, 4, 2, 2], [5, 2, 3, 2, 1, 5, 5], [6, 2, 4, 3, 1, 3, 2]]",11.600000000000001,11.600000000000001
"[[1, 1, 2, 2, 3, 4, 2], [2, 3, 4, 2, 1, 1, 3], [3, 1, 3, 5, 3, 4, 2], [4, 1, 4, 4, 4, 5, 5], [5, 2, 3, 2, 1, 4, 4], [6, 2, 4, 3, 1, 5, 5]]",17.199999999999996,11.600000000000001
"[[1, 1, 2, 2, 3, 5, 5], [2, 3, 4, 2, 1, 3, 3], [3, 1, 3, 5, 3, 1, 5], [4, 1, 4, 4, 4, 3, 2], [5, 2, 3, 2, 1, 2, 2], [6, 2, 4, 3, 1, 1, 4]]",12.399999999999999,11.600000000000001
"[[1, 1, 2, 2, 3, 4, 4], [2, 3, 4, 2, 1, 5, 5], [3, 1, 3, 5, 3, 3, 4], [4, 1, 4, 4, 4, 3, 2], [5, 2, 3, 2, 1, 2, 2], [6, 2, 4, 3, 1, 1, 2]]",13.399999999999999,11.600000000000001
"[[1, 1, 2, 2, 3, 3, 5], [2, 3, 4, 2, 1, 1, 2], [3, 1, 3, 5, 3, 3, 3], [4, 1, 4, 4, 4, 2, 1], [5, 2, 3, 2, 1, 1, 2], [6, 2, 4, 3, 1, 2, 5]]",9.400000000000006,11.600000000000001
